"id1","id2","boundary"
48,26,2.82842712474619
49,26,3.60555127546399
50,26,4.47213595499958
51,26,5.8309518948453
52,26,5
53,26,4.24264068711928
54,26,3.60555127546399
55,26,3.16227766016838
56,26,3
57,26,3.16227766016838
58,26,3.60555127546399
59,26,4.24264068711928
60,26,5
61,26,6.40312423743285
62,26,5.65685424949238
63,26,5
64,26,4.47213595499958
65,26,4.12310562561766
66,26,4
67,26,4.12310562561766
68,26,4.47213595499958
69,26,5
70,26,5.65685424949238
71,26,7.07106781186548
72,26,6.40312423743285
73,26,5.8309518948453
74,26,5.3851648071345
75,26,5.09901951359278
76,26,5
77,26,5.09901951359278
78,26,5.3851648071345
79,26,5.8309518948453
80,26,6.40312423743285
81,26,7.81024967590665
82,26,7.21110255092798
83,26,6.70820393249937
84,26,6.32455532033676
85,26,6.08276253029822
86,26,6
87,26,6.08276253029822
88,26,6.32455532033676
89,26,6.70820393249937
90,26,7.21110255092798
91,26,8.60232526704263
92,26,8.06225774829855
93,26,7.61577310586391
94,26,7.28010988928052
95,26,7.07106781186548
96,26,7
97,26,7.07106781186548
98,26,7.28010988928052
99,26,7.61577310586391
100,26,8.06225774829855
1,27,6.32455532033676
2,27,5.3851648071345
3,27,4.47213595499958
4,27,3.60555127546399
5,27,2.82842712474619
6,27,2.23606797749979
7,27,2
8,27,2.23606797749979
9,27,2.82842712474619
10,27,3.60555127546399
11,27,6.08276253029822
12,27,5.09901951359278
13,27,4.12310562561766
14,27,3.16227766016838
15,27,2.23606797749979
16,27,1.4142135623731
17,27,1
18,27,1.4142135623731
19,27,2.23606797749979
20,27,3.16227766016838
21,27,6
22,27,5
23,27,4
24,27,3
25,27,2
26,27,1
27,27,0
28,27,1
29,27,2
30,27,3
31,27,6.08276253029822
32,27,5.09901951359278
33,27,4.12310562561766
34,27,3.16227766016838
35,27,2.23606797749979
36,27,1.4142135623731
37,27,1
38,27,1.4142135623731
39,27,2.23606797749979
40,27,3.16227766016838
41,27,6.32455532033676
42,27,5.3851648071345
43,27,4.47213595499958
44,27,3.60555127546399
45,27,2.82842712474619
46,27,2.23606797749979
47,27,2
48,27,2.23606797749979
49,27,2.82842712474619
50,27,3.60555127546399
51,27,6.70820393249937
52,27,5.8309518948453
53,27,5
54,27,4.24264068711928
55,27,3.60555127546399
56,27,3.16227766016838
57,27,3
58,27,3.16227766016838
59,27,3.60555127546399
60,27,4.24264068711928
61,27,7.21110255092798
62,27,6.40312423743285
63,27,5.65685424949238
64,27,5
65,27,4.47213595499958
66,27,4.12310562561766
67,27,4
68,27,4.12310562561766
69,27,4.47213595499958
70,27,5
71,27,7.81024967590665
72,27,7.07106781186548
73,27,6.40312423743285
74,27,5.8309518948453
75,27,5.3851648071345
76,27,5.09901951359278
77,27,5
78,27,5.09901951359278
79,27,5.3851648071345
80,27,5.8309518948453
81,27,8.48528137423857
82,27,7.81024967590665
83,27,7.21110255092798
84,27,6.70820393249937
85,27,6.32455532033676
86,27,6.08276253029822
87,27,6
88,27,6.08276253029822
89,27,6.32455532033676
90,27,6.70820393249937
91,27,9.21954445729289
92,27,8.60232526704263
93,27,8.06225774829855
94,27,7.61577310586391
95,27,7.28010988928052
96,27,7.07106781186548
97,27,7
98,27,7.07106781186548
99,27,7.28010988928052
100,27,7.61577310586391
1,28,7.28010988928052
2,28,6.32455532033676
3,28,5.3851648071345
4,28,4.47213595499958
5,28,3.60555127546399
6,28,2.82842712474619
7,28,2.23606797749979
8,28,2
9,28,2.23606797749979
10,28,2.82842712474619
11,28,7.07106781186548
12,28,6.08276253029822
13,28,5.09901951359278
14,28,4.12310562561766
15,28,3.16227766016838
16,28,2.23606797749979
17,28,1.4142135623731
18,28,1
19,28,1.4142135623731
20,28,2.23606797749979
21,28,7
22,28,6
23,28,5
24,28,4
25,28,3
26,28,2
27,28,1
28,28,0
29,28,1
30,28,2
31,28,7.07106781186548
32,28,6.08276253029822
33,28,5.09901951359278
34,28,4.12310562561766
35,28,3.16227766016838
36,28,2.23606797749979
37,28,1.4142135623731
38,28,1
39,28,1.4142135623731
40,28,2.23606797749979
41,28,7.28010988928052
42,28,6.32455532033676
43,28,5.3851648071345
44,28,4.47213595499958
45,28,3.60555127546399
46,28,2.82842712474619
47,28,2.23606797749979
48,28,2
49,28,2.23606797749979
50,28,2.82842712474619
51,28,7.61577310586391
52,28,6.70820393249937
53,28,5.8309518948453
54,28,5
55,28,4.24264068711928
56,28,3.60555127546399
57,28,3.16227766016838
58,28,3
59,28,3.16227766016838
60,28,3.60555127546399
61,28,8.06225774829855
62,28,7.21110255092798
63,28,6.40312423743285
64,28,5.65685424949238
65,28,5
66,28,4.47213595499958
67,28,4.12310562561766
68,28,4
69,28,4.12310562561766
70,28,4.47213595499958
71,28,8.60232526704263
72,28,7.81024967590665
73,28,7.07106781186548
74,28,6.40312423743285
75,28,5.8309518948453
76,28,5.3851648071345
77,28,5.09901951359278
78,28,5
79,28,5.09901951359278
80,28,5.3851648071345
81,28,9.21954445729289
82,28,8.48528137423857
83,28,7.81024967590665
84,28,7.21110255092798
85,28,6.70820393249937
86,28,6.32455532033676
87,28,6.08276253029822
88,28,6
89,28,6.08276253029822
90,28,6.32455532033676
91,28,9.89949493661167
92,28,9.21954445729289
93,28,8.60232526704263
94,28,8.06225774829855
95,28,7.61577310586391
96,28,7.28010988928052
97,28,7.07106781186548
98,28,7
99,28,7.07106781186548
100,28,7.28010988928052
1,29,8.24621125123532
2,29,7.28010988928052
3,29,6.32455532033676
4,29,5.3851648071345
5,29,4.47213595499958
6,29,3.60555127546399
7,29,2.82842712474619
8,29,2.23606797749979
9,29,2
10,29,2.23606797749979
11,29,8.06225774829855
12,29,7.07106781186548
13,29,6.08276253029822
14,29,5.09901951359278
15,29,4.12310562561766
16,29,3.16227766016838
17,29,2.23606797749979
18,29,1.4142135623731
19,29,1
20,29,1.4142135623731
21,29,8
22,29,7
23,29,6
24,29,5
25,29,4
26,29,3
27,29,2
28,29,1
29,29,0
30,29,1
31,29,8.06225774829855
32,29,7.07106781186548
33,29,6.08276253029822
34,29,5.09901951359278
35,29,4.12310562561766
36,29,3.16227766016838
37,29,2.23606797749979
38,29,1.4142135623731
39,29,1
40,29,1.4142135623731
41,29,8.24621125123532
42,29,7.28010988928052
43,29,6.32455532033676
44,29,5.3851648071345
45,29,4.47213595499958
46,29,3.60555127546399
47,29,2.82842712474619
48,29,2.23606797749979
49,29,2
50,29,2.23606797749979
51,29,8.54400374531753
52,29,7.61577310586391
53,29,6.70820393249937
54,29,5.8309518948453
55,29,5
56,29,4.24264068711928
57,29,3.60555127546399
58,29,3.16227766016838
59,29,3
60,29,3.16227766016838
61,29,8.94427190999916
62,29,8.06225774829855
63,29,7.21110255092798
64,29,6.40312423743285
65,29,5.65685424949238
66,29,5
67,29,4.47213595499958
68,29,4.12310562561766
69,29,4
70,29,4.12310562561766
71,29,9.4339811320566
72,29,8.60232526704263
73,29,7.81024967590665
74,29,7.07106781186548
75,29,6.40312423743285
76,29,5.8309518948453
77,29,5.3851648071345
78,29,5.09901951359278
79,29,5
80,29,5.09901951359278
81,29,10
82,29,9.21954445729289
83,29,8.48528137423857
84,29,7.81024967590665
85,29,7.21110255092798
86,29,6.70820393249937
87,29,6.32455532033676
88,29,6.08276253029822
89,29,6
90,29,6.08276253029822
91,29,10.6301458127346
92,29,9.89949493661167
93,29,9.21954445729289
94,29,8.60232526704263
95,29,8.06225774829855
96,29,7.61577310586391
97,29,7.28010988928052
98,29,7.07106781186548
99,29,7
100,29,7.07106781186548
1,30,9.21954445729289
2,30,8.24621125123532
3,30,7.28010988928052
4,30,6.32455532033676
5,30,5.3851648071345
6,30,4.47213595499958
7,30,3.60555127546399
8,30,2.82842712474619
9,30,2.23606797749979
10,30,2
11,30,9.05538513813742
12,30,8.06225774829855
13,30,7.07106781186548
14,30,6.08276253029822
15,30,5.09901951359278
16,30,4.12310562561766
17,30,3.16227766016838
18,30,2.23606797749979
19,30,1.4142135623731
20,30,1
21,30,9
22,30,8
23,30,7
24,30,6
25,30,5
26,30,4
27,30,3
28,30,2
29,30,1
30,30,0
31,30,9.05538513813742
32,30,8.06225774829855
33,30,7.07106781186548
34,30,6.08276253029822
35,30,5.09901951359278
36,30,4.12310562561766
37,30,3.16227766016838
38,30,2.23606797749979
39,30,1.4142135623731
40,30,1
41,30,9.21954445729289
42,30,8.24621125123532
43,30,7.28010988928052
44,30,6.32455532033676
45,30,5.3851648071345
46,30,4.47213595499958
47,30,3.60555127546399
48,30,2.82842712474619
49,30,2.23606797749979
50,30,2
51,30,9.48683298050514
52,30,8.54400374531753
53,30,7.61577310586391
54,30,6.70820393249937
55,30,5.8309518948453
56,30,5
57,30,4.24264068711928
58,30,3.60555127546399
59,30,3.16227766016838
60,30,3
61,30,9.8488578017961
62,30,8.94427190999916
63,30,8.06225774829855
64,30,7.21110255092798
65,30,6.40312423743285
66,30,5.65685424949238
67,30,5
68,30,4.47213595499958
69,30,4.12310562561766
70,30,4
71,30,10.295630140987
72,30,9.4339811320566
73,30,8.60232526704263
74,30,7.81024967590665
75,30,7.07106781186548
76,30,6.40312423743285
77,30,5.8309518948453
78,30,5.3851648071345
79,30,5.09901951359278
80,30,5
81,30,10.816653826392
82,30,10
83,30,9.21954445729289
84,30,8.48528137423857
85,30,7.81024967590665
86,30,7.21110255092798
87,30,6.70820393249937
88,30,6.32455532033676
89,30,6.08276253029822
90,30,6
91,30,11.4017542509914
92,30,10.6301458127346
93,30,9.89949493661167
94,30,9.21954445729289
95,30,8.60232526704263
96,30,8.06225774829855
97,30,7.61577310586391
98,30,7.28010988928052
99,30,7.07106781186548
100,30,7
1,31,3
2,31,3.16227766016838
3,31,3.60555127546399
4,31,4.24264068711928
5,31,5
6,31,5.8309518948453
7,31,6.70820393249937
8,31,7.61577310586391
9,31,8.54400374531753
10,31,9.48683298050514
11,31,2
12,31,2.23606797749979
13,31,2.82842712474619
14,31,3.60555127546399
15,31,4.47213595499958
16,31,5.3851648071345
17,31,6.32455532033676
18,31,7.28010988928052
19,31,8.24621125123532
20,31,9.21954445729289
21,31,1
22,31,1.4142135623731
23,31,2.23606797749979
24,31,3.16227766016838
25,31,4.12310562561766
26,31,5.09901951359278
27,31,6.08276253029822
28,31,7.07106781186548
29,31,8.06225774829855
30,31,9.05538513813742
31,31,0
32,31,1
33,31,2
34,31,3
35,31,4
36,31,5
37,31,6
38,31,7
39,31,8
40,31,9
41,31,1
42,31,1.4142135623731
43,31,2.23606797749979
44,31,3.16227766016838
45,31,4.12310562561766
46,31,5.09901951359278
47,31,6.08276253029822
48,31,7.07106781186548
49,31,8.06225774829855
50,31,9.05538513813742
51,31,2
52,31,2.23606797749979
53,31,2.82842712474619
54,31,3.60555127546399
55,31,4.47213595499958
56,31,5.3851648071345
57,31,6.32455532033676
58,31,7.28010988928052
59,31,8.24621125123532
60,31,9.21954445729289
61,31,3
62,31,3.16227766016838
63,31,3.60555127546399
64,31,4.24264068711928
65,31,5
66,31,5.8309518948453
67,31,6.70820393249937
68,31,7.61577310586391
69,31,8.54400374531753
70,31,9.48683298050514
71,31,4
72,31,4.12310562561766
73,31,4.47213595499958
74,31,5
75,31,5.65685424949238
76,31,6.40312423743285
77,31,7.21110255092798
78,31,8.06225774829855
79,31,8.94427190999916
80,31,9.8488578017961
81,31,5
82,31,5.09901951359278
83,31,5.3851648071345
84,31,5.8309518948453
85,31,6.40312423743285
86,31,7.07106781186548
87,31,7.81024967590665
88,31,8.60232526704263
89,31,9.4339811320566
90,31,10.295630140987
91,31,6
92,31,6.08276253029822
93,31,6.32455532033676
94,31,6.70820393249937
95,31,7.21110255092798
96,31,7.81024967590665
97,31,8.48528137423857
98,31,9.21954445729289
99,31,10
100,31,10.816653826392
1,32,3.16227766016838
2,32,3
3,32,3.16227766016838
4,32,3.60555127546399
5,32,4.24264068711928
6,32,5
7,32,5.8309518948453
8,32,6.70820393249937
9,32,7.61577310586391
10,32,8.54400374531753
11,32,2.23606797749979
12,32,2
13,32,2.23606797749979
14,32,2.82842712474619
15,32,3.60555127546399
16,32,4.47213595499958
17,32,5.3851648071345
18,32,6.32455532033676
19,32,7.28010988928052
20,32,8.24621125123532
21,32,1.4142135623731
22,32,1
23,32,1.4142135623731
24,32,2.23606797749979
25,32,3.16227766016838
26,32,4.12310562561766
27,32,5.09901951359278
28,32,6.08276253029822
29,32,7.07106781186548
30,32,8.06225774829855
31,32,1
32,32,0
33,32,1
34,32,2
35,32,3
36,32,4
37,32,5
38,32,6
39,32,7
40,32,8
41,32,1.4142135623731
42,32,1
43,32,1.4142135623731
44,32,2.23606797749979
45,32,3.16227766016838
46,32,4.12310562561766
47,32,5.09901951359278
48,32,6.08276253029822
49,32,7.07106781186548
50,32,8.06225774829855
51,32,2.23606797749979
52,32,2
53,32,2.23606797749979
54,32,2.82842712474619
55,32,3.60555127546399
56,32,4.47213595499958
57,32,5.3851648071345
58,32,6.32455532033676
59,32,7.28010988928052
60,32,8.24621125123532
61,32,3.16227766016838
62,32,3
63,32,3.16227766016838
64,32,3.60555127546399
65,32,4.24264068711928
66,32,5
67,32,5.8309518948453
68,32,6.70820393249937
69,32,7.61577310586391
70,32,8.54400374531753
71,32,4.12310562561766
72,32,4
73,32,4.12310562561766
74,32,4.47213595499958
75,32,5
76,32,5.65685424949238
77,32,6.40312423743285
78,32,7.21110255092798
79,32,8.06225774829855
80,32,8.94427190999916
81,32,5.09901951359278
82,32,5
83,32,5.09901951359278
84,32,5.3851648071345
85,32,5.8309518948453
86,32,6.40312423743285
87,32,7.07106781186548
88,32,7.81024967590665
89,32,8.60232526704263
90,32,9.4339811320566
91,32,6.08276253029822
92,32,6
93,32,6.08276253029822
94,32,6.32455532033676
95,32,6.70820393249937
96,32,7.21110255092798
97,32,7.81024967590665
98,32,8.48528137423857
99,32,9.21954445729289
100,32,10
1,33,3.60555127546399
2,33,3.16227766016838
3,33,3
4,33,3.16227766016838
5,33,3.60555127546399
6,33,4.24264068711928
7,33,5
8,33,5.8309518948453
9,33,6.70820393249937
10,33,7.61577310586391
11,33,2.82842712474619
12,33,2.23606797749979
13,33,2
14,33,2.23606797749979
15,33,2.82842712474619
16,33,3.60555127546399
17,33,4.47213595499958
18,33,5.3851648071345
19,33,6.32455532033676
20,33,7.28010988928052
21,33,2.23606797749979
22,33,1.4142135623731
23,33,1
24,33,1.4142135623731
25,33,2.23606797749979
26,33,3.16227766016838
27,33,4.12310562561766
28,33,5.09901951359278
29,33,6.08276253029822
30,33,7.07106781186548
31,33,2
32,33,1
33,33,0
34,33,1
35,33,2
36,33,3
37,33,4
38,33,5
39,33,6
40,33,7
41,33,2.23606797749979
42,33,1.4142135623731
43,33,1
44,33,1.4142135623731
45,33,2.23606797749979
46,33,3.16227766016838
47,33,4.12310562561766
48,33,5.09901951359278
49,33,6.08276253029822
50,33,7.07106781186548
51,33,2.82842712474619
52,33,2.23606797749979
53,33,2
54,33,2.23606797749979
55,33,2.82842712474619
56,33,3.60555127546399
57,33,4.47213595499958
58,33,5.3851648071345
59,33,6.32455532033676
60,33,7.28010988928052
61,33,3.60555127546399
62,33,3.16227766016838
63,33,3
64,33,3.16227766016838
65,33,3.60555127546399
66,33,4.24264068711928
67,33,5
68,33,5.8309518948453
69,33,6.70820393249937
70,33,7.61577310586391
71,33,4.47213595499958
72,33,4.12310562561766
73,33,4
74,33,4.12310562561766
75,33,4.47213595499958
76,33,5
77,33,5.65685424949238
78,33,6.40312423743285
79,33,7.21110255092798
80,33,8.06225774829855
81,33,5.3851648071345
82,33,5.09901951359278
83,33,5
84,33,5.09901951359278
85,33,5.3851648071345
86,33,5.8309518948453
87,33,6.40312423743285
88,33,7.07106781186548
89,33,7.81024967590665
90,33,8.60232526704263
91,33,6.32455532033676
92,33,6.08276253029822
93,33,6
94,33,6.08276253029822
95,33,6.32455532033676
96,33,6.70820393249937
97,33,7.21110255092798
98,33,7.81024967590665
99,33,8.48528137423857
100,33,9.21954445729289
1,34,4.24264068711928
2,34,3.60555127546399
3,34,3.16227766016838
4,34,3
5,34,3.16227766016838
6,34,3.60555127546399
7,34,4.24264068711928
8,34,5
9,34,5.8309518948453
10,34,6.70820393249937
11,34,3.60555127546399
12,34,2.82842712474619
13,34,2.23606797749979
14,34,2
15,34,2.23606797749979
16,34,2.82842712474619
17,34,3.60555127546399
18,34,4.47213595499958
19,34,5.3851648071345
20,34,6.32455532033676
21,34,3.16227766016838
22,34,2.23606797749979
23,34,1.4142135623731
24,34,1
25,34,1.4142135623731
26,34,2.23606797749979
27,34,3.16227766016838
28,34,4.12310562561766
29,34,5.09901951359278
30,34,6.08276253029822
31,34,3
32,34,2
33,34,1
34,34,0
35,34,1
36,34,2
37,34,3
38,34,4
39,34,5
40,34,6
41,34,3.16227766016838
42,34,2.23606797749979
43,34,1.4142135623731
44,34,1
45,34,1.4142135623731
46,34,2.23606797749979
47,34,3.16227766016838
48,34,4.12310562561766
49,34,5.09901951359278
50,34,6.08276253029822
51,34,3.60555127546399
52,34,2.82842712474619
53,34,2.23606797749979
54,34,2
55,34,2.23606797749979
56,34,2.82842712474619
57,34,3.60555127546399
58,34,4.47213595499958
59,34,5.3851648071345
60,34,6.32455532033676
61,34,4.24264068711928
62,34,3.60555127546399
63,34,3.16227766016838
64,34,3
65,34,3.16227766016838
66,34,3.60555127546399
67,34,4.24264068711928
68,34,5
69,34,5.8309518948453
70,34,6.70820393249937
71,34,5
72,34,4.47213595499958
73,34,4.12310562561766
74,34,4
75,34,4.12310562561766
76,34,4.47213595499958
77,34,5
78,34,5.65685424949238
79,34,6.40312423743285
80,34,7.21110255092798
81,34,5.8309518948453
82,34,5.3851648071345
83,34,5.09901951359278
84,34,5
85,34,5.09901951359278
86,34,5.3851648071345
87,34,5.8309518948453
88,34,6.40312423743285
89,34,7.07106781186548
90,34,7.81024967590665
91,34,6.70820393249937
92,34,6.32455532033676
93,34,6.08276253029822
94,34,6
95,34,6.08276253029822
96,34,6.32455532033676
97,34,6.70820393249937
98,34,7.21110255092798
99,34,7.81024967590665
100,34,8.48528137423857
1,35,5
2,35,4.24264068711928
3,35,3.60555127546399
4,35,3.16227766016838
5,35,3
6,35,3.16227766016838
7,35,3.60555127546399
8,35,4.24264068711928
9,35,5
10,35,5.8309518948453
11,35,4.47213595499958
12,35,3.60555127546399
13,35,2.82842712474619
14,35,2.23606797749979
15,35,2
16,35,2.23606797749979
17,35,2.82842712474619
18,35,3.60555127546399
19,35,4.47213595499958
20,35,5.3851648071345
21,35,4.12310562561766
22,35,3.16227766016838
23,35,2.23606797749979
24,35,1.4142135623731
25,35,1
26,35,1.4142135623731
27,35,2.23606797749979
28,35,3.16227766016838
29,35,4.12310562561766
30,35,5.09901951359278
31,35,4
32,35,3
33,35,2
34,35,1
35,35,0
36,35,1
37,35,2
38,35,3
39,35,4
40,35,5
41,35,4.12310562561766
42,35,3.16227766016838
43,35,2.23606797749979
44,35,1.4142135623731
45,35,1
46,35,1.4142135623731
47,35,2.23606797749979
48,35,3.16227766016838
49,35,4.12310562561766
50,35,5.09901951359278
51,35,4.47213595499958
52,35,3.60555127546399
53,35,2.82842712474619
54,35,2.23606797749979
55,35,2
56,35,2.23606797749979
57,35,2.82842712474619
58,35,3.60555127546399
59,35,4.47213595499958
60,35,5.3851648071345
61,35,5
62,35,4.24264068711928
63,35,3.60555127546399
64,35,3.16227766016838
65,35,3
66,35,3.16227766016838
67,35,3.60555127546399
68,35,4.24264068711928
69,35,5
70,35,5.8309518948453
71,35,5.65685424949238
72,35,5
73,35,4.47213595499958
74,35,4.12310562561766
75,35,4
76,35,4.12310562561766
77,35,4.47213595499958
78,35,5
79,35,5.65685424949238
80,35,6.40312423743285
81,35,6.40312423743285
82,35,5.8309518948453
83,35,5.3851648071345
84,35,5.09901951359278
85,35,5
86,35,5.09901951359278
87,35,5.3851648071345
88,35,5.8309518948453
89,35,6.40312423743285
90,35,7.07106781186548
91,35,7.21110255092798
92,35,6.70820393249937
93,35,6.32455532033676
94,35,6.08276253029822
95,35,6
96,35,6.08276253029822
97,35,6.32455532033676
98,35,6.70820393249937
99,35,7.21110255092798
100,35,7.81024967590665
1,36,5.8309518948453
2,36,5
3,36,4.24264068711928
4,36,3.60555127546399
5,36,3.16227766016838
6,36,3
7,36,3.16227766016838
8,36,3.60555127546399
9,36,4.24264068711928
10,36,5
11,36,5.3851648071345
12,36,4.47213595499958
13,36,3.60555127546399
14,36,2.82842712474619
15,36,2.23606797749979
16,36,2
17,36,2.23606797749979
18,36,2.82842712474619
19,36,3.60555127546399
20,36,4.47213595499958
21,36,5.09901951359278
22,36,4.12310562561766
23,36,3.16227766016838
24,36,2.23606797749979
25,36,1.4142135623731
26,36,1
27,36,1.4142135623731
28,36,2.23606797749979
29,36,3.16227766016838
30,36,4.12310562561766
31,36,5
32,36,4
33,36,3
34,36,2
35,36,1
36,36,0
37,36,1
38,36,2
39,36,3
40,36,4
41,36,5.09901951359278
42,36,4.12310562561766
43,36,3.16227766016838
44,36,2.23606797749979
45,36,1.4142135623731
46,36,1
47,36,1.4142135623731
48,36,2.23606797749979
49,36,3.16227766016838
50,36,4.12310562561766
51,36,5.3851648071345
52,36,4.47213595499958
53,36,3.60555127546399
54,36,2.82842712474619
55,36,2.23606797749979
56,36,2
57,36,2.23606797749979
58,36,2.82842712474619
59,36,3.60555127546399
60,36,4.47213595499958
61,36,5.8309518948453
62,36,5
63,36,4.24264068711928
64,36,3.60555127546399
65,36,3.16227766016838
66,36,3
67,36,3.16227766016838
68,36,3.60555127546399
69,36,4.24264068711928
70,36,5
71,36,6.40312423743285
72,36,5.65685424949238
73,36,5
74,36,4.47213595499958
75,36,4.12310562561766
76,36,4
77,36,4.12310562561766
78,36,4.47213595499958
79,36,5
80,36,5.65685424949238
81,36,7.07106781186548
82,36,6.40312423743285
83,36,5.8309518948453
84,36,5.3851648071345
85,36,5.09901951359278
86,36,5
87,36,5.09901951359278
88,36,5.3851648071345
89,36,5.8309518948453
90,36,6.40312423743285
91,36,7.81024967590665
92,36,7.21110255092798
93,36,6.70820393249937
94,36,6.32455532033676
95,36,6.08276253029822
96,36,6
97,36,6.08276253029822
98,36,6.32455532033676
99,36,6.70820393249937
100,36,7.21110255092798
1,37,6.70820393249937
2,37,5.8309518948453
3,37,5
4,37,4.24264068711928
5,37,3.60555127546399
6,37,3.16227766016838
7,37,3
8,37,3.16227766016838
9,37,3.60555127546399
10,37,4.24264068711928
11,37,6.32455532033676
12,37,5.3851648071345
13,37,4.47213595499958
14,37,3.60555127546399
15,37,2.82842712474619
16,37,2.23606797749979
17,37,2
18,37,2.23606797749979
19,37,2.82842712474619
20,37,3.60555127546399
21,37,6.08276253029822
22,37,5.09901951359278
23,37,4.12310562561766
24,37,3.16227766016838
25,37,2.23606797749979
26,37,1.4142135623731
27,37,1
28,37,1.4142135623731
29,37,2.23606797749979
30,37,3.16227766016838
31,37,6
32,37,5
33,37,4
34,37,3
35,37,2
36,37,1
37,37,0
38,37,1
39,37,2
40,37,3
41,37,6.08276253029822
42,37,5.09901951359278
43,37,4.12310562561766
44,37,3.16227766016838
45,37,2.23606797749979
46,37,1.4142135623731
47,37,1
48,37,1.4142135623731
49,37,2.23606797749979
50,37,3.16227766016838
51,37,6.32455532033676
52,37,5.3851648071345
53,37,4.47213595499958
54,37,3.60555127546399
55,37,2.82842712474619
56,37,2.23606797749979
57,37,2
58,37,2.23606797749979
59,37,2.82842712474619
60,37,3.60555127546399
61,37,6.70820393249937
62,37,5.8309518948453
63,37,5
64,37,4.24264068711928
65,37,3.60555127546399
66,37,3.16227766016838
67,37,3
68,37,3.16227766016838
69,37,3.60555127546399
70,37,4.24264068711928
71,37,7.21110255092798
72,37,6.40312423743285
73,37,5.65685424949238
74,37,5
75,37,4.47213595499958
76,37,4.12310562561766
77,37,4
78,37,4.12310562561766
79,37,4.47213595499958
80,37,5
81,37,7.81024967590665
82,37,7.07106781186548
83,37,6.40312423743285
84,37,5.8309518948453
85,37,5.3851648071345
86,37,5.09901951359278
87,37,5
88,37,5.09901951359278
89,37,5.3851648071345
90,37,5.8309518948453
91,37,8.48528137423857
92,37,7.81024967590665
93,37,7.21110255092798
94,37,6.70820393249937
95,37,6.32455532033676
96,37,6.08276253029822
97,37,6
98,37,6.08276253029822
99,37,6.32455532033676
100,37,6.70820393249937
1,38,7.61577310586391
2,38,6.70820393249937
3,38,5.8309518948453
4,38,5
5,38,4.24264068711928
6,38,3.60555127546399
7,38,3.16227766016838
8,38,3
9,38,3.16227766016838
10,38,3.60555127546399
11,38,7.28010988928052
12,38,6.32455532033676
13,38,5.3851648071345
14,38,4.47213595499958
15,38,3.60555127546399
16,38,2.82842712474619
17,38,2.23606797749979
18,38,2
19,38,2.23606797749979
20,38,2.82842712474619
21,38,7.07106781186548
22,38,6.08276253029822
23,38,5.09901951359278
24,38,4.12310562561766
25,38,3.16227766016838
26,38,2.23606797749979
27,38,1.4142135623731
28,38,1
29,38,1.4142135623731
30,38,2.23606797749979
31,38,7
32,38,6
33,38,5
34,38,4
35,38,3
36,38,2
37,38,1
38,38,0
39,38,1
40,38,2
41,38,7.07106781186548
42,38,6.08276253029822
43,38,5.09901951359278
44,38,4.12310562561766
45,38,3.16227766016838
46,38,2.23606797749979
47,38,1.4142135623731
48,38,1
49,38,1.4142135623731
50,38,2.23606797749979
51,38,7.28010988928052
52,38,6.32455532033676
53,38,5.3851648071345
54,38,4.47213595499958
55,38,3.60555127546399
56,38,2.82842712474619
57,38,2.23606797749979
58,38,2
59,38,2.23606797749979
60,38,2.82842712474619
61,38,7.61577310586391
62,38,6.70820393249937
63,38,5.8309518948453
64,38,5
65,38,4.24264068711928
66,38,3.60555127546399
67,38,3.16227766016838
68,38,3
69,38,3.16227766016838
70,38,3.60555127546399
71,38,8.06225774829855
72,38,7.21110255092798
73,38,6.40312423743285
74,38,5.65685424949238
75,38,5
76,38,4.47213595499958
77,38,4.12310562561766
78,38,4
79,38,4.12310562561766
80,38,4.47213595499958
81,38,8.60232526704263
82,38,7.81024967590665
83,38,7.07106781186548
84,38,6.40312423743285
85,38,5.8309518948453
86,38,5.3851648071345
87,38,5.09901951359278
88,38,5
89,38,5.09901951359278
90,38,5.3851648071345
91,38,9.21954445729289
92,38,8.48528137423857
93,38,7.81024967590665
94,38,7.21110255092798
95,38,6.70820393249937
96,38,6.32455532033676
97,38,6.08276253029822
98,38,6
99,38,6.08276253029822
100,38,6.32455532033676
1,39,8.54400374531753
2,39,7.61577310586391
3,39,6.70820393249937
4,39,5.8309518948453
5,39,5
6,39,4.24264068711928
7,39,3.60555127546399
8,39,3.16227766016838
9,39,3
10,39,3.16227766016838
11,39,8.24621125123532
12,39,7.28010988928052
13,39,6.32455532033676
14,39,5.3851648071345
15,39,4.47213595499958
16,39,3.60555127546399
17,39,2.82842712474619
18,39,2.23606797749979
19,39,2
20,39,2.23606797749979
21,39,8.06225774829855
22,39,7.07106781186548
23,39,6.08276253029822
24,39,5.09901951359278
25,39,4.12310562561766
26,39,3.16227766016838
27,39,2.23606797749979
28,39,1.4142135623731
29,39,1
30,39,1.4142135623731
31,39,8
32,39,7
33,39,6
34,39,5
35,39,4
36,39,3
37,39,2
38,39,1
39,39,0
40,39,1
41,39,8.06225774829855
42,39,7.07106781186548
43,39,6.08276253029822
44,39,5.09901951359278
45,39,4.12310562561766
46,39,3.16227766016838
47,39,2.23606797749979
48,39,1.4142135623731
49,39,1
50,39,1.4142135623731
51,39,8.24621125123532
52,39,7.28010988928052
53,39,6.32455532033676
54,39,5.3851648071345
55,39,4.47213595499958
56,39,3.60555127546399
57,39,2.82842712474619
58,39,2.23606797749979
59,39,2
60,39,2.23606797749979
61,39,8.54400374531753
62,39,7.61577310586391
